term,AC3Solver_binary_FE0,AC3Solver_binary_FE1,AC3Solver_dir_expected_frac_FE0,AC3Solver_dir_expected_frac_FE1,AC3Solver_dir_info_FE0,AC3Solver_dir_info_FE1,AC3Solver_dir_target_frac_FE0,AC3Solver_dir_target_frac_FE1,AC3Solver_inv_overlap_FE0,AC3Solver_inv_overlap_FE1,AC3Solver_overlap_FE0,AC3Solver_overlap_FE1,BacktrackingSolver_binary_FE0,BacktrackingSolver_binary_FE1,BacktrackingSolver_dir_expected_frac_FE0,BacktrackingSolver_dir_expected_frac_FE1,BacktrackingSolver_dir_info_FE0,BacktrackingSolver_dir_info_FE1,BacktrackingSolver_dir_target_frac_FE0,BacktrackingSolver_dir_target_frac_FE1,BacktrackingSolver_inv_overlap_FE0,BacktrackingSolver_inv_overlap_FE1,BacktrackingSolver_overlap_FE0,BacktrackingSolver_overlap_FE1,ForwardCheckingSolver_binary_FE0,ForwardCheckingSolver_binary_FE1,ForwardCheckingSolver_dir_expected_frac_FE0,ForwardCheckingSolver_dir_expected_frac_FE1,ForwardCheckingSolver_dir_info_FE0,ForwardCheckingSolver_dir_info_FE1,ForwardCheckingSolver_dir_target_frac_FE0,ForwardCheckingSolver_dir_target_frac_FE1,ForwardCheckingSolver_inv_overlap_FE0,ForwardCheckingSolver_inv_overlap_FE1,ForwardCheckingSolver_overlap_FE0,ForwardCheckingSolver_overlap_FE1
I(1/(fiedler_value + 0.001)),NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05797627193734717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.10891683233620504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05511509874502273,NA,NA
log(log(fiedler_value + 1) + 1):log(fiedler_value + 1),NA,NA,NA,NA,NA,NA,NA,NA,NA,2.121843929050497e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.702648422258289e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.552152508869317e-4,NA,NA
log(log(fiedler_value + 1) + 1):log(log(trace_laplacian + 1) + 1),NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0020740784715010284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011820330442547638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002001470872040114,NA,NA
log(log(fiedler_value + 1) + 1):log(trace_laplacian + 1),NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5159463836503974e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.849521278141304e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0989297511002698e-4,NA,NA
log(log(fiedler_value + 1) + 1):fiedler_value,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.662173061079724e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.879677205445854e-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.953881535251635e-10,NA,NA
log(log(fiedler_value + 1) + 1):trace_laplacian,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0868530629292004e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.0531441301236125e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.3488413362349697e-11,NA,NA
log(log(fiedler_value + 1) + 1):I(fiedler_value^2),NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4429628919195432e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.315104349322431e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.9528602803505986e-17,NA,NA
log(log(fiedler_value + 1) + 1):I(trace_laplacian^2),NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.408073564978701e-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0710680191069505e-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.40007991861472e-21,NA,NA
log(log(fiedler_value + 1) + 1):I(1/(fiedler_value + 0.001)),NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06667178218990093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1149461128241533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.058966448058910936,NA,NA
log(log(fiedler_value + 1) + 1):I(1/(trace_laplacian + 0.001)),NA,NA,NA,NA,NA,NA,NA,NA,NA,17569809.214074004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33596840.42559867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20573384.257791582,NA,NA
log(fiedler_value + 1):log(log(trace_laplacian + 1) + 1),NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0713924399297715e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.6620147958148465e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.050592161493867e-4,NA,NA
log(fiedler_value + 1):log(trace_laplacian + 1),NA,NA,NA,NA,NA,NA,NA,NA,NA,1.514229145920835e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.899187933146764e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.446880699806354e-5,NA,NA
log(fiedler_value + 1):fiedler_value,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.1526050338240685e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.118239117139163e-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.027592493397517e-10,NA,NA
log(fiedler_value + 1):trace_laplacian,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.637363371945242e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.174539871659419e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.006174912109738e-12,NA,NA
log(fiedler_value + 1):I(fiedler_value^2),NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.2721558478961926e-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1822366323876235e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.782678690334177e-18,NA,NA
log(fiedler_value + 1):I(trace_laplacian^2),NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0643172259731014e-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.769961344846441e-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2186544308821609e-21,NA,NA
log(fiedler_value + 1):I(1/(fiedler_value + 0.001)),NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.040803196445086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06695116422420264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.034308692889336995,NA,NA
